sample_id,label,attn_layer_0,mlp_layer_0,attn_layer_1,mlp_layer_1,attn_layer_2,mlp_layer_2,attn_layer_3,mlp_layer_3,attn_layer_4,mlp_layer_4,attn_layer_5,mlp_layer_5,attn_layer_6,mlp_layer_6,attn_layer_7,mlp_layer_7,attn_layer_8,mlp_layer_8,attn_layer_9,mlp_layer_9,attn_layer_10,mlp_layer_10,attn_layer_11,mlp_layer_11,attn_layer_12,mlp_layer_12,attn_layer_13,mlp_layer_13,attn_layer_14,mlp_layer_14,attn_layer_15,mlp_layer_15,attn_layer_16,mlp_layer_16,attn_layer_17,mlp_layer_17,attn_layer_18,mlp_layer_18,attn_layer_19,mlp_layer_19,attn_layer_20,mlp_layer_20,attn_layer_21,mlp_layer_21,attn_layer_22,mlp_layer_22,attn_layer_23,mlp_layer_23,group,attention_drift,ffn_drift
ragtruth_10093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5116168779010574,0.6735462521513303
ragtruth_10093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1293939749399821,0.3157063076893489
ragtruth_10110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.19448471069335938,0.5842983101805052
ragtruth_10110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.3264637490113576,0.6007989086210728
ragtruth_10110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.11260929703712463,0.3388360341389974
ragtruth_10115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.20797530810038248,0.583744133512179
ragtruth_10115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.34899334361155826,0.6083275886873404
ragtruth_10115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.11061111092567444,0.3269413560628891
ragtruth_10128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13921156525611877,0.5029486666123072
ragtruth_10128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2261236608028412,0.4909648547569911
ragtruth_10128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.09205304582913716,0.26152655482292175
ragtruth_10129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.39627369741598767,0.6716990135610104
ragtruth_10129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5259815050909916,0.7337126632531484
ragtruth_10129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.16179008285204569,0.3783097465833028
ragtruth_10165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.3831088145573934,0.6861588762452205
ragtruth_10165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5474382061511278,0.7544533976664146
ragtruth_10165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1885422170162201,0.3809842069943746
ragtruth_10167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.1461025277773539,0.5296348705887794
ragtruth_10167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2358482927083969,0.486933605124553
ragtruth_10167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.11907907327016194,0.2678905973831813
ragtruth_10182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.18903632958730063,0.5081830620765686
ragtruth_10182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.3355135942498843,0.5860111266374588
ragtruth_10182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.09662661949793498,0.22666750848293304
ragtruth_10183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.3274429440498352,0.6061427791913351
ragtruth_10183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5094184214249253,0.7134896119435629
ragtruth_10183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.15254218379656473,0.33677201718091965
ragtruth_10195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.3188969890276591,0.5660961071650187
ragtruth_10195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.4698532521724701,0.6386079601943493
ragtruth_10195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1313247283299764,0.3550282542904218
ragtruth_10230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.15028842290242514,0.5049052933851877
ragtruth_10230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2501847594976425,0.4872898794710636
ragtruth_10230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.0832955539226532,0.22448161244392395
ragtruth_10231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.41757582128047943,0.6615821942687035
ragtruth_10231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5065093341593941,0.6598325731853644
ragtruth_10231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.12569588422775269,0.34221868465344113
ragtruth_10255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.3874008109172185,0.6782665103673935
ragtruth_10255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5274854302406311,0.7256970852613449
ragtruth_10255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1759093850851059,0.38849392036596936
ragtruth_10257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.10116113225618999,0.3927507201830546
ragtruth_10257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.15424233178297678,0.36146900430321693
ragtruth_10257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.047668238480885826,0.14763752619425455
ragtruth_10290,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.20515978336334229,0.47211212416489917
ragtruth_10290,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.3506449634830157,0.5770535270373026
ragtruth_10290,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.09897968173027039,0.2628551125526428
ragtruth_10291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.38495831688245136,0.5924836744864782
ragtruth_10291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5325041388471922,0.7012308882549405
ragtruth_10291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1554210384686788,0.3935113747914632
ragtruth_10296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.24676724274953207,0.6243286828200022
ragtruth_10296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.4037410244345665,0.6474531268080076
ragtruth_10296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.15028478701909384,0.36117758353551227
ragtruth_10297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.41626130292812985,0.6811087653040886
ragtruth_10297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.5127432867884636,0.7006168502072493
ragtruth_10297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1504631737867991,0.3606582929690679
ragtruth_10301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.1838014821211497,0.5841617410381635
ragtruth_10301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.3144347344835599,0.5808479227125645
ragtruth_10301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.15200534462928772,0.36688854297002155
ragtruth_1032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13740625977516174,0.2638897995154063
ragtruth_1032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2722478260596593,0.39761638393004733
ragtruth_1032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.02389317750930786,0.0783107082049052
ragtruth_1033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.16698718070983887,0.30733073006073636
ragtruth_1033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.30239614099264145,0.40108970801035565
ragtruth_1033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.03126795093218485,0.08031076192855835
ragtruth_1034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13676289717356363,0.2596806734800339
ragtruth_1034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2674172619978587,0.3979479596018791
ragtruth_1034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.02348486582438151,0.07792030771573384
ragtruth_10356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.22081053256988525,0.6040736238161722
ragtruth_10356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.37263986965020496,0.6521915607154369
ragtruth_10356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.1500858465830485,0.41040192047754925
ragtruth_10357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.4064430544773738,0.6818855578700701
ragtruth_10357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.518554845203956,0.7228569003442923
ragtruth_10357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.16915001471837363,0.3614516456921895
ragtruth_1036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.1350422501564026,0.26724494993686676
ragtruth_1036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.26609649260838825,0.3956244873503844
ragtruth_1036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.023863097031911213,0.08032096425692241
ragtruth_1037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.15045997500419617,0.29237498342990875
ragtruth_1037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2870973199605942,0.3966863490641117
ragtruth_1037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.028836121161778767,0.0868854025999705
ragtruth_10375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.39192389448483783,0.5989722361167272
ragtruth_10375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.4812073890740673,0.6775292955959836
ragtruth_10375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.12455541888872783,0.32110731800397235
ragtruth_10377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.15549726287523905,0.4575033684571584
ragtruth_10377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.25472863515218097,0.49686697870492935
ragtruth_10377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.05386693278948466,0.15810230374336243
ragtruth_1038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13156882921854654,0.30190199613571167
ragtruth_1038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2280240406592687,0.4186581124862035
ragtruth_1038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.02054673433303833,0.11365196108818054
ragtruth_1039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13135948777198792,0.3021920795241992
ragtruth_1039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.22738362352053323,0.4121255986392498
ragtruth_1039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.020949830611546833,0.10646607478459676
ragtruth_1041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.13211781779925028,0.31231726209322613
ragtruth_1041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.2301245778799057,0.4262177037696044
ragtruth_1041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.019310911496480305,0.11500311891237895
ragtruth_10410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.15395893653233847,0.435007577141126
ragtruth_10410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.29824116329352063,0.5111515981455644
ragtruth_10410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.08530555168787639,0.20815438528855643
ragtruth_10411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.30338941017786664,0.5574295918146769
ragtruth_10411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.48038068413734436,0.68695627960066
ragtruth_10411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.13529096047083536,0.30411268522342044
ragtruth_10458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Early (1-25%),0.2003852923711141,0.5665968954563141
ragtruth_10458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid (26-75%),0.3453163281083107,0.6081929989159107
ragtruth_10458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Late (76-100%),0.13313708702723184,0.36764904856681824
